loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind11	46	61	43	36	48	45	40	56	37	54	49	51	50	54	51	69	58	48	64	63	36	60	55	64	49	39	50	52	70	56	47	48	49	40	50	42	54	57	44	56	56	52	57	45	47	46	62	44	42	51	36	35	43	73	49	60	56	44	58	49	56	52	58	61	51	49	44	41	54	42	55	38	58	51	50	49	50	57	39	53	59	66	53	42	54	44	61	37	52	45	57	41	50	51	59	46	44	46	62	42
ind12	57	42	58	54	56	43	50	50	49	54	61	48	50	46	50	54	49	54	47	49	59	51	39	64	48	54	40	44	35	39	49	50	48	45	57	58	58	53	48	49	48	45	58	72	40	54	50	54	42	40	50	43	45	51	49	54	65	56	29	45	41	59	65	36	62	56	47	65	49	59	52	43	51	54	52	41	58	46	61	51	45	47	57	60	43	47	58	66	46	61	39	42	40	53	59	61	46	52	47	41
ind13	57	47	57	49	58	44	41	57	43	56	54	48	33	57	42	55	58	49	50	48	54	44	57	37	46	40	43	66	62	51	50	53	44	54	49	44	45	48	48	59	50	40	54	59	51	57	36	41	52	44	57	62	58	45	42	49	44	52	56	56	50	50	42	40	43	42	49	59	56	39	49	66	58	53	46	50	42	59	60	59	58	52	58	51	52	39	47	44	44	57	61	37	43	59	55	51	39	58	41	61
ind14	50	46	45	62	48	46	48	52	40	39	57	45	38	48	49	48	34	53	55	51	49	51	49	55	54	65	47	54	56	53	51	53	52	45	46	59	49	46	49	49	49	46	50	56	49	44	55	50	60	62	55	56	43	55	52	45	46	46	49	55	51	43	43	49	59	53	47	60	49	46	49	65	47	59	39	55	49	48	45	38	47	49	47	53	58	44	39	58	48	49	51	38	56	59	43	58	58	35	48	44
ind15	58	48	48	58	38	46	71	53	48	58	51	46	47	39	64	50	62	43	54	43	46	44	57	59	53	42	39	32	44	40	43	53	46	49	40	45	59	61	47	61	52	48	51	56	67	44	44	53	39	38	53	58	56	46	51	49	67	59	51	50	49	42	50	47	49	70	44	53	43	47	48	47	62	53	54	49	53	47	53	55	57	41	56	40	54	52	59	42	46	58	50	59	44	58	40	45	52	49	39	47
ind16	60	40	64	63	38	43	55	43	43	40	38	63	49	68	53	49	49	56	60	57	54	42	42	42	47	46	61	57	57	48	45	44	52	48	63	51	55	48	54	51	64	47	46	56	49	52	45	58	52	46	42	43	40	43	66	52	55	38	55	55	55	50	47	51	44	46	41	59	61	55	33	51	38	59	44	45	50	50	54	44	45	43	63	49	42	50	51	52	53	54	53	60	45	57	40	38	41	52	44	60
ind17	39	57	51	47	52	56	53	34	54	52	48	36	47	62	58	49	52	50	44	47	57	42	49	51	49	53	41	47	49	54	30	46	45	51	46	57	50	60	58	42	43	38	52	48	49	45	58	55	50	50	56	49	41	52	57	50	62	42	50	57	47	54	40	60	47	47	40	48	58	43	59	51	57	49	50	53	56	41	42	51	54	53	61	41	47	63	57	39	45	45	58	65	60	50	52	42	44	58	59	53
ind18	52	49	58	49	50	51	44	58	47	55	57	50	49	48	49	49	50	67	43	47	51	51	39	46	55	64	50	61	46	54	57	47	54	43	55	45	51	53	49	48	60	61	49	47	51	51	38	47	50	66	65	53	43	46	38	51	43	83	39	52	45	55	58	52	52	56	46	42	40	51	63	47	59	56	46	53	45	60	49	41	43	43	59	50	51	45	44	53	52	58	36	52	44	68	56	55	51	39	45	50
ind19	57	51	60	46	47	50	51	51	52	46	36	37	48	51	50	55	42	65	51	41	41	53	48	38	34	47	42	48	42	44	57	40	53	59	52	42	45	50	44	52	55	53	53	43	60	51	48	56	53	61	40	50	49	59	56	54	50	57	46	42	40	48	53	31	52	49	48	59	41	39	51	63	52	45	54	51	55	50	52	54	44	60	43	50	42	50	46	53	48	48	56	52	44	53	56	51	38	61	57	50
ind20	55	48	41	59	50	48	35	55	52	43	54	45	45	68	52	58	49	48	58	43	53	51	51	55	60	49	54	45	44	47	42	55	61	53	68	52	52	55	53	57	53	55	44	39	50	66	50	44	61	43	51	52	53	60	42	57	63	38	71	48	48	52	46	34	49	50	41	50	47	45	39	39	62	37	49	50	59	40	63	48	44	37	44	52	48	53	60	55	56	47	46	44	35	37	47	52	63	43	54	43
