loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind11	47	51	45	54	49	43	45	42	47	53	51	58	58	51	56	52	55	39	47	57	54	52	48	62	52	39	59	51	48	37	49	51	53	45	47	57	65	50	62	46	46	58	48	53	60	51	56	57	54	42	39	58	44	42	48	56	55	51	31	37	46	60	48	50	49	57	40	47	60	52	41	54	38	58	40	50	53	45	39	47	41	53	41	55	57	52	52	41	37	47	47	44	48	42	49	46	46	49	51	52
ind12	46	48	50	47	56	48	50	53	54	58	53	49	58	57	53	57	51	38	39	60	56	51	50	39	46	61	31	58	57	66	42	47	46	49	53	41	52	51	50	60	45	55	37	45	50	54	48	60	41	65	38	45	49	57	56	51	51	48	54	51	45	50	42	47	47	44	46	48	66	37	48	42	45	55	51	50	56	49	49	63	51	50	48	39	48	44	37	47	39	51	59	41	48	54	49	54	52	39	46	54
ind13	53	47	43	47	56	51	37	51	56	55	59	54	53	51	52	58	47	53	61	54	47	40	67	43	54	39	49	42	62	74	50	50	46	54	40	44	65	49	55	48	46	48	58	48	41	51	52	54	58	53	41	60	41	48	63	55	57	51	61	59	53	38	49	54	52	55	46	49	63	57	44	48	56	49	52	51	48	35	56	55	54	49	55	61	38	46	55	52	62	40	40	52	50	47	52	36	52	50	53	44
ind14	49	40	58	44	51	39	44	48	52	40	48	46	65	46	59	52	50	47	62	47	48	60	44	51	50	46	45	41	58	47	44	53	42	66	48	46	49	54	44	63	43	53	43	40	46	55	52	41	56	58	37	52	63	35	52	40	51	51	47	46	59	45	55	48	50	56	54	52	57	49	56	47	42	47	36	52	53	44	43	33	41	49	62	51	41	40	48	46	43	66	58	43	54	53	53	70	55	55	44	53
ind15	57	53	50	56	57	61	38	57	49	59	51	39	60	43	54	51	54	58	45	43	46	44	50	51	50	55	43	46	54	58	43	53	53	53	45	49	47	61	54	59	54	58	51	46	43	53	57	45	43	40	44	44	47	48	49	52	49	56	43	53	30	60	58	52	47	48	56	44	41	53	51	47	48	40	46	49	49	53	64	40	38	37	48	49	62	48	44	44	48	35	36	53	43	45	53	44	50	53	50	48
ind16	51	47	44	48	63	50	63	57	47	49	51	49	59	53	49	38	66	61	48	60	40	50	42	46	54	45	46	42	56	42	51	61	48	44	52	45	52	68	45	52	43	56	48	53	50	41	48	53	49	44	44	43	54	54	48	48	42	34	56	53	36	37	55	46	36	51	50	42	45	47	56	47	62	47	54	46	53	39	40	45	58	43	46	52	47	46	48	58	60	54	44	51	54	53	52	48	57	59	53	66
ind17	49	49	60	55	64	47	51	47	48	40	48	46	41	64	42	53	45	52	49	45	36	46	50	42	38	55	52	58	50	46	38	40	45	32	50	39	59	57	62	41	44	53	54	52	61	52	66	57	49	58	59	48	63	55	65	49	56	44	55	47	59	56	64	47	44	44	44	52	49	49	48	52	40	39	47	55	53	46	56	45	43	48	43	55	32	45	43	63	64	55	48	62	49	53	47	50	51	47	43	37
ind18	58	46	61	47	58	42	55	47	48	46	51	40	58	57	53	53	59	48	42	42	46	52	56	51	52	35	41	40	52	44	60	56	53	51	63	43	46	48	36	65	52	54	55	62	51	51	53	44	55	45	53	52	39	43	49	47	48	47	63	63	46	57	46	36	41	51	43	43	57	58	46	46	58	56	45	45	62	55	55	57	51	49	48	47	49	35	48	57	64	53	44	57	37	51	59	45	42	57	46	39
ind19	60	47	57	61	45	59	54	55	51	49	46	37	41	48	56	49	64	38	40	46	51	54	60	48	52	50	52	45	47	56	63	49	42	50	53	45	48	51	61	43	44	50	63	48	56	57	49	48	58	58	48	41	51	54	47	42	52	48	57	57	37	56	51	62	50	42	50	60	40	52	48	53	49	43	51	42	55	39	50	45	43	39	55	40	46	47	37	47	52	43	51	47	57	40	46	50	50	46	60	55
ind20	40	57	51	50	37	51	45	50	40	54	56	49	44	64	47	47	54	43	53	51	55	52	44	44	55	46	44	61	47	53	40	46	51	41	49	46	47	46	47	43	47	56	57	49	37	45	55	66	47	47	49	43	41	54	44	58	50	38	49	33	46	50	31	51	37	63	46	63	47	47	50	42	39	45	55	50	58	48	54	55	55	49	47	53	49	49	46	53	58	45	49	70	60	61	44	61	45	47	42	44
ind21	47	59	59	49	51	56	43	48	48	43	51	44	58	46	59	50	44	66	43	57	54	47	43	36	55	53	58	43	52	59	58	42	45	39	52	41	41	46	50	53	42	51	51	51	56	51	56	49	54	57	40	28	46	46	66	34	39	37	40	29	42	52	56	36	54	52	53	44	58	56	47	36	48	59	34	48	43	53	55	57	38	54	46	48	51	50	56	49	63	44	47	50	48	45	60	47	53	48	36	49
ind22	57	46	65	63	54	35	46	37	57	34	64	51	42	54	54	38	39	46	53	59	53	57	55	36	58	49	48	52	40	44	54	54	42	60	46	52	57	40	63	41	44	60	46	44	54	42	54	35	42	64	56	47	68	46	40	58	61	53	55	46	39	47	52	49	58	63	56	42	52	52	36	39	61	48	41	59	46	56	51	56	50	46	46	60	38	55	44	32	59	62	45	57	49	38	37	54	47	49	46	52
ind23	50	49	49	57	57	39	62	55	49	47	45	48	62	60	51	53	38	49	49	38	48	58	47	49	62	56	51	41	51	48	39	62	50	47	50	41	58	56	50	59	58	58	43	65	54	47	44	44	41	52	53	54	50	39	51	55	50	48	43	49	53	51	50	49	53	63	51	54	50	69	55	40	46	52	47	50	58	52	54	39	32	61	46	55	53	52	48	49	41	49	49	41	41	48	56	51	48	43	35	50
ind24	60	52	56	45	44	56	40	59	49	55	44	61	50	49	53	40	47	46	51	35	57	64	53	54	49	55	41	42	56	40	43	42	52	51	38	57	58	69	47	58	59	38	44	53	56	39	61	52	61	46	45	57	47	49	38	43	44	57	57	46	60	59	51	50	43	60	53	46	45	54	58	46	47	59	50	43	42	57	44	46	42	59	49	51	46	50	40	37	50	54	50	48	58	63	55	61	57	52	47	45
ind25	55	43	50	43	60	41	39	49	55	61	42	48	59	45	53	38	56	39	47	53	59	55	44	56	57	40	46	45	46	38	47	51	51	55	59	56	44	38	35	47	41	51	44	58	48	39	51	53	59	50	41	42	56	59	56	47	50	46	51	46	58	53	50	56	45	41	49	55	51	51	50	51	42	45	50	49	66	43	57	54	43	47	31	51	55	51	43	50	52	40	53	56	36	56	52	49	55	48	36	42
ind26	41	45	51	45	42	56	54	46	46	63	62	38	55	44	58	51	43	44	50	38	53	52	55	55	70	61	47	48	41	41	53	51	50	42	45	52	51	54	56	43	44	53	49	38	43	63	57	41	54	58	46	51	52	52	49	67	48	53	56	49	50	64	48	54	56	51	61	49	48	62	53	48	56	48	43	42	51	55	62	47	50	55	46	47	51	41	51	55	48	44	50	48	54	48	41	55	47	58	57	52
ind27	46	60	50	48	56	41	40	45	48	44	41	36	53	45	54	52	51	56	56	53	60	53	50	57	46	50	45	57	46	60	38	46	53	57	42	45	45	54	56	48	43	53	46	58	44	45	52	38	52	51	64	44	59	53	56	60	50	62	51	55	47	47	64	44	48	38	55	50	59	45	62	50	52	52	44	39	57	32	63	59	42	42	47	46	48	49	45	59	58	50	51	46	54	39	53	53	57	59	41	52
ind28	44	54	44	51	48	45	64	45	55	40	50	54	48	52	74	46	57	53	53	59	54	55	54	50	37	40	52	58	55	53	54	46	55	46	49	45	51	57	50	57	54	51	44	52	45	52	51	50	47	48	41	57	52	42	59	44	49	45	49	57	59	28	41	61	53	47	48	46	45	39	45	59	38	51	53	44	51	36	62	53	67	46	44	44	51	52	56	51	60	46	50	54	52	71	51	53	44	46	46	36
ind29	51	43	62	46	48	59	52	44	47	51	50	41	60	48	54	52	45	52	49	51	52	47	57	56	50	38	41	50	60	60	60	42	55	36	45	52	52	45	46	56	53	50	46	51	42	62	58	65	56	55	38	45	48	47	52	45	53	53	48	41	46	60	46	54	55	50	51	38	57	49	45	36	55	55	64	56	52	41	57	56	47	60	65	50	37	49	59	51	63	56	43	54	41	46	49	43	42	53	43	59
ind30	54	55	55	48	50	55	50	56	57	40	45	50	38	49	51	49	54	54	52	55	55	51	47	57	49	54	54	60	50	48	45	62	61	43	51	55	65	51	40	56	50	36	49	42	54	42	48	50	55	53	50	38	44	49	52	44	63	49	44	63	46	42	38	45	48	53	60	74	47	61	54	54	49	47	47	52	52	59	40	58	50	48	59	46	56	47	41	56	49	63	49	50	50	45	47	42	49	48	43	45
