loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind16	8	13	11	9	14	10	13	6	11	10	10	11	8	13	11	10	11	14	6	7	13	11	7	13	15	7	6	7	11	10	10	11	7	10	12	14	8	5	13	13	14	10	18	5	9	10	10	9	12	18	10	16	12	11	10	8	8	7	4	10	13	11	10	10	6	13	8	11	8	12	11	7	13	8	4	11	10	15	10	6	8	7	14	9	10	8	15	12	7	6	12	12	11	8	7	12	8	12	12	6
ind17	10	11	16	9	11	4	12	6	12	12	11	7	5	11	9	10	10	12	9	12	3	10	6	9	10	13	9	11	7	10	13	7	11	9	3	7	13	7	9	10	10	10	6	7	6	11	7	9	8	8	15	10	8	10	11	13	10	9	7	13	15	9	12	10	6	10	10	12	7	7	10	11	11	12	11	7	13	10	9	8	14	13	7	8	9	5	10	9	5	8	7	16	6	10	14	6	12	10	3	7
ind18	6	9	6	6	9	11	14	8	5	11	10	5	5	14	14	6	9	8	14	10	12	9	2	14	12	10	14	14	7	13	8	14	14	6	9	8	9	13	12	13	11	8	8	14	15	9	10	10	10	6	7	10	13	13	11	13	9	9	15	14	8	12	13	12	6	8	6	10	11	9	11	6	7	9	11	9	15	15	9	11	10	9	5	17	10	9	5	10	10	11	8	8	13	8	7	10	7	8	9	10
ind19	11	6	12	8	5	10	9	14	8	8	9	16	7	9	11	9	9	10	12	9	7	8	13	11	9	13	8	11	17	15	10	13	10	6	8	12	13	12	9	14	16	8	9	10	10	7	9	4	15	11	8	9	6	15	8	9	9	13	8	13	9	6	13	7	6	4	6	13	9	20	10	7	6	9	8	14	5	8	14	6	4	9	10	17	11	8	8	6	7	13	14	5	13	11	13	12	5	11	8	6
ind20	9	10	14	11	9	7	11	18	5	4	8	10	10	9	8	10	12	13	13	8	10	12	10	7	9	11	6	5	12	10	10	12	10	10	15	5	8	14	11	7	13	10	12	9	10	7	10	13	9	15	9	11	9	10	15	13	7	11	9	12	5	13	8	10	16	10	6	10	4	8	14	14	12	3	10	8	6	9	15	10	14	9	11	9	5	9	12	17	11	11	10	9	12	16	16	9	12	8	10	14
ind21	5	11	9	7	14	13	5	8	5	6	12	13	9	3	7	16	11	13	11	11	10	4	10	10	10	8	14	6	14	10	6	12	15	11	6	10	10	12	11	9	11	12	6	14	12	6	12	10	15	15	9	10	9	6	9	10	9	12	9	6	7	7	12	10	6	13	8	5	12	9	10	22	8	8	8	11	11	6	10	9	8	5	9	11	14	11	11	9	12	12	10	11	8	9	6	10	11	12	11	8
ind22	10	10	12	8	7	11	9	14	6	8	7	12	7	9	11	5	9	11	4	11	14	6	3	13	7	11	12	15	12	10	13	9	8	9	12	7	10	10	8	12	7	9	6	11	15	2	12	10	6	8	9	7	9	12	10	10	10	11	8	9	12	9	5	6	9	8	8	6	9	7	11	11	10	9	12	11	8	7	15	19	10	13	7	9	15	14	13	8	12	11	6	10	9	10	11	7	10	8	7	14
ind23	11	15	6	12	6	11	11	9	5	12	10	12	10	9	9	7	6	11	19	11	9	15	16	8	19	5	10	14	9	10	4	19	4	7	15	10	9	8	6	10	11	10	13	10	4	10	6	12	12	15	12	9	5	7	13	5	13	10	11	5	11	14	15	6	15	8	5	7	12	15	8	6	14	13	7	7	11	9	11	10	5	11	12	8	7	6	9	10	10	9	6	11	13	9	8	16	7	20	8	16
ind24	8	9	12	8	7	7	12	10	11	13	1	9	11	9	7	10	14	8	5	10	5	8	13	10	11	6	8	8	8	8	8	13	11	9	6	12	11	13	18	6	11	10	15	15	12	7	11	9	4	5	10	8	11	6	8	6	7	13	8	13	5	8	12	9	17	12	14	10	11	10	10	6	14	4	10	7	11	6	6	9	13	12	7	8	9	10	11	8	10	12	6	8	9	4	11	10	6	7	7	8
ind25	6	11	9	11	14	12	12	13	8	8	10	9	11	11	7	11	10	8	9	12	9	5	12	16	9	9	11	12	5	10	13	11	9	13	11	10	13	14	13	6	11	12	14	7	9	11	11	9	9	14	11	21	11	12	8	4	10	4	6	9	10	13	11	10	8	14	9	13	11	6	6	8	10	8	7	16	12	7	9	6	10	10	10	7	11	7	12	8	11	7	12	8	7	9	11	10	9	11	10	10
ind26	7	12	8	9	11	11	6	8	7	6	9	5	9	11	11	16	9	11	11	12	17	10	10	20	14	11	14	12	7	11	10	8	8	7	12	10	5	12	3	12	8	15	9	12	5	8	18	4	5	7	9	7	12	6	9	7	9	9	9	6	13	10	5	9	10	12	12	12	5	6	12	8	14	7	13	10	11	11	8	8	16	9	15	9	12	16	8	13	8	4	6	6	9	14	4	11	9	8	10	10
ind27	10	13	9	9	9	8	10	15	11	7	14	10	11	11	2	11	15	8	12	6	4	5	13	9	9	10	3	6	10	11	7	9	13	11	13	5	12	8	6	9	13	10	9	7	2	7	11	10	7	8	11	12	14	12	8	12	3	7	6	9	8	7	8	14	8	16	9	3	7	11	10	10	10	15	13	12	5	9	10	8	14	8	8	6	11	9	7	12	15	10	13	6	5	15	5	11	12	13	9	14
ind28	9	6	9	9	8	6	18	7	9	10	8	10	8	15	11	8	10	5	6	10	8	7	10	9	15	7	11	10	7	8	10	15	2	9	10	10	10	12	8	5	8	6	9	9	9	13	10	18	7	10	12	15	15	9	7	9	13	10	12	9	12	8	12	12	7	8	9	13	15	11	13	11	7	18	10	10	9	5	17	10	5	15	9	10	8	9	19	8	12	7	10	12	7	9	8	10	12	13	6	12
ind29	9	10	12	8	7	10	11	10	10	10	16	9	12	15	10	13	14	6	13	10	11	13	6	7	9	16	5	12	17	9	9	16	10	9	11	9	9	7	6	15	12	12	6	12	12	10	12	11	6	6	8	8	4	9	14	11	9	10	12	8	14	8	15	16	7	8	14	10	10	14	12	10	8	13	8	9	12	11	10	11	10	12	6	10	12	16	10	16	11	11	9	16	8	11	12	5	11	8	6	11
ind30	10	8	8	15	11	13	8	12	10	19	7	13	5	8	17	12	4	12	11	12	8	7	9	20	10	8	13	12	14	9	17	14	14	14	9	11	7	15	11	10	11	11	11	12	9	8	14	12	8	15	11	10	10	10	11	16	10	6	5	11	8	13	3	11	10	13	5	9	10	9	10	9	12	11	11	9	9	11	4	15	10	8	11	7	14	10	12	12	9	16	14	5	13	7	12	11	12	8	5	10
